iter	Logloss
114	0.5592669168
115	0.5583438805
116	0.5575161292
117	0.5568628361
118	0.5562064837
119	0.5551413677
120	0.5543291261
121	0.5531782801
122	0.5524437848
123	0.5514510026
124	0.5507502923
125	0.5498618037
126	0.549322844
127	0.5484289995
128	0.5474207921
129	0.5464413097
130	0.5456110529
131	0.5448640496
132	0.5440718556
133	0.5434016948
134	0.5425079357
135	0.5416716718
136	0.5407897199
137	0.539920592
138	0.5392012302
139	0.5386301992
140	0.5378637059
141	0.5370655405
142	0.5362430232
143	0.5353684294
144	0.534636611
145	0.533982996
146	0.5332763287
147	0.53240461
148	0.53162315
149	0.5309891805
150	0.5302622636
151	0.5297090849
152	0.5288814686
153	0.5281058109
154	0.5275565904
155	0.5269663452
156	0.526496272
157	0.5256739691
158	0.5249788017
159	0.5241515938
160	0.5236123913
161	0.5226762521
162	0.521921164
163	0.5210053954
164	0.5200988977
165	0.5193687451
166	0.5188699622
167	0.5182197417
168	0.5176413553
169	0.5168285569
170	0.51619723
171	0.5156348207
172	0.5153411436
173	0.514742843
174	0.514195062
175	0.5134996554
176	0.512713696
177	0.5121229329
178	0.511344683
179	0.5107942309
180	0.5102492216
181	0.5097884673
182	0.5094032052
183	0.5086563702
184	0.5078380278
185	0.507170511
186	0.5064078
187	0.5058036341
188	0.5054108781
189	0.5049835432
190	0.5045199614
191	0.5038619888
192	0.5031277288
193	0.5024397639
194	0.5017829923
195	0.5010789041
196	0.5003379322
197	0.499716182
198	0.4990889727
199	0.4985885528
200	0.4982867401
201	0.4978775179
202	0.4972069043
203	0.4966596911
204	0.4961696681
205	0.4953028184
206	0.4945117541
207	0.4940806486
208	0.4933622035
209	0.4926761348
210	0.4921117799
211	0.4914583013
212	0.490940569
213	0.4903913601
214	0.4898312614
215	0.4890358609
216	0.48834705
217	0.4877975712
218	0.4874233574
219	0.4871125065
220	0.4865596951
221	0.4858459959
222	0.4850120644
223	0.4843688878
224	0.4838038443
225	0.4830651797
226	0.4822776918
227	0.4817104585
228	0.4810750883
229	0.480225748
230	0.4798736465
231	0.4792841698
232	0.478610694
233	0.4781944527
234	0.4777471393
235	0.4773462846
236	0.4767624317
237	0.4761194879
238	0.4755499496
239	0.4750617541
240	0.4745923805
241	0.4742062453
242	0.4739298012
243	0.4735046042
244	0.4729582018
245	0.4722558579
246	0.4719945412
247	0.4715127047
248	0.470872006
249	0.470431172
250	0.4697210035
251	0.469276792
252	0.4686352938
253	0.4681296418
254	0.4674769927
255	0.4669675734
256	0.466412656
257	0.4659825015
258	0.4655832128
259	0.4652513544
260	0.4648681549
261	0.4643652787
262	0.4640080329
263	0.4636519621
264	0.4632420827
265	0.4628913035
266	0.4625882283
267	0.4619780216
268	0.4615866354
269	0.4610101159
270	0.4605746904
271	0.4599869908
272	0.459722111
273	0.459334992
274	0.4587729567
275	0.4584661791
276	0.4579476798
277	0.4575308182
278	0.4570728214
279	0.4566721632
280	0.4563475456
281	0.4560211718
282	0.455511552
283	0.4551002907
284	0.4545617876
285	0.4542065757
286	0.4537159255
287	0.4532025846
288	0.4530053417
289	0.4526199864
290	0.4521621469
291	0.4517966187
292	0.4515094395
293	0.451002571
294	0.4504890667
295	0.4499983557
296	0.4495863482
297	0.4492884101
298	0.4490832287
299	0.4486442012
300	0.448266827
301	0.4480194574
302	0.4475056795
303	0.4470469677
304	0.4466685654
305	0.4461746579
306	0.4456159736
307	0.4452664204
308	0.4447328475
309	0.4444861042
310	0.4442507682
311	0.4438514173
312	0.4434729318
313	0.4428780019
314	0.4424435347
315	0.4419279902
316	0.4414897135
317	0.4410899721
318	0.4408538671
319	0.4406195157
320	0.4402040064
321	0.4398916472
322	0.439553731
323	0.4392605326
324	0.4387952366
325	0.4384559853
326	0.4380752155
327	0.43777969
328	0.4373440559
329	0.4370590667
330	0.4366986536
331	0.4364422356
332	0.436015063
333	0.4358327689
334	0.4353696878
335	0.4350312262
336	0.4347024387
337	0.4343326377
338	0.4340158007
339	0.4336349999
340	0.4332425301
341	0.4326437463
342	0.4320325083
343	0.431575723
344	0.4312773533
345	0.430862853
346	0.4304133502
347	0.4301977305
348	0.4297217224
349	0.4293219045
350	0.4290328495
351	0.4287779379
352	0.4284338933
353	0.4281227951
354	0.4276958427
355	0.4274623899
356	0.4271326514
357	0.4268523755
358	0.4265731557
359	0.4263433344
360	0.4261027317
361	0.4258681864
362	0.4254440534
363	0.4252216294
364	0.4248905456
365	0.4244761788
366	0.4241129874
367	0.4237732329
368	0.4234623024
369	0.4232964601
370	0.42284242
371	0.4227393706
372	0.4223551326
373	0.4220215258
374	0.4216401618
375	0.4212280556
376	0.4209953617
377	0.4206036311
378	0.4200665423
379	0.4196689817
380	0.4193974111
381	0.4190944788
382	0.4187860393
383	0.4185662453
384	0.4182619432
385	0.4180985593
386	0.4177660137
387	0.4174045394
388	0.4170513908
389	0.4167578336
390	0.4164539786
391	0.4163055402
392	0.4159961615
393	0.4156560366
394	0.4153091888
395	0.4149847271
396	0.4144249186
397	0.4140032076
398	0.413776531
399	0.413427995
400	0.4131457945
401	0.4129784189
402	0.4126394904
403	0.412243255
404	0.4120629515
405	0.4117593707
406	0.4113996155
407	0.4110852597
408	0.4108483761
409	0.4106288165
410	0.4104852646
411	0.4101436429
412	0.4097901981
413	0.4095680683
414	0.4092355044
415	0.4090868073
416	0.4088671369
417	0.4085052576
418	0.4082391153
419	0.4079652482
420	0.4077497363
421	0.4074940153
422	0.4071810006
423	0.4068808433
424	0.4065955928
425	0.4063677817
426	0.4060834221
42427	0.40985847342428	0.40949058142429	0.40912240143430	0.4087323318
431	0.40847099543432	0.40826173843433	0.40784408343434	0.4075437608
435	0.40728484943436	0.40703397043437	0.4068231402
438	0.406583107
439	0.4065112028
440	0.4063328101
441	0.4060671854
442	0.4058585673
443	0.4057040856
444	0.4054272868
445	0.4051780193
446	0.4049909137
447	0.4047009866
448	0.4044788511
449	0.404326848
450	0.4039889455
451	0.403838853
452	0.4036444083
453	0.4033810541
454	0.4030974436
455	0.4029019414
456	0.4026451435
457	0.4025074899
458	0.402166466
459	0.4019666219
460	0.4016904231
461	0.4013462453
462	0.4011649206
463	0.4010637797
464	0.4008288655
465	0.4006640618
466	0.4004068152
467	0.4001775761
468	0.4000062727
469	0.399772943
470	0.3995298062
471	0.3993212136
472	0.3991173655
473	0.3989462888
474	0.3986546736
475	0.3983998598
476	0.3981627241
477	0.397876108
478	0.3977801569
479	0.3975250147
480	0.397330241
481	0.3970646595
482	0.396882601
483	0.3967191296
484	0.3966160623
485	0.3962421244
486	0.3958936374
487	0.3957532905
488	0.3955019859
489	0.395273356
490	0.3949829317
491	0.3946136089
492	0.3944337296
493	0.394186886
494	0.3939759929
495	0.3937385367
496	0.3935054057
497	0.3932076992
498	0.3930310035
499	0.3928926813
500	0.3926289441
501	0.3924987192
502	0.3923354048
503	0.3921784181
504	0.3919255956
505	0.3917727318
506	0.3916023426
507	0.3913661982
508	0.3911097553
509	0.3908604528
510	0.3907473284
511	0.3905630765
512	0.3902516472
513	0.39006309525514	0.38986277695515	0.3895832314
516	0.3893582256
517	0.3890258339
518	0.3888440798
519	0.388650034520	0.3842595597
521	0.3840209362
522	0.3838334543
523	0.3836762966
524	0.3835295623
525	0.3831371478
526	0.3830477304
527	0.3828454529
528	0.382626461
529	0.3823605267
530	0.3821873431
531	0.3819617991
532	0.3816431046
533	0.3814750953
534	0.3811579344
535	0.380977227
536	0.3806760397
537	0.3804861418
538	0.3802400706
539	0.3800784405
540	0.3800110353
541	0.3797843771
542	0.3795443991
543	0.3793716734
544	0.3791414567
545	0.3789683428
546	0.3788064476
547	0.3785671483
548	0.3783515939
549	0.3780896602
550	0.3779105077
551	0.3777312679
552	0.3776575652
553	0.37743461
554	0.3771548272
555	0.3768696537
556	0.3765709471
557	0.3763300656
558	0.3761154523
559	0.375930024
560	0.3758158073
561	0.3756925252
562	0.3754722581
563	0.3752243235
564	0.3750053373
565	0.3748003008
566	0.3745926832
567	0.3744655263
568	0.3742169044
569	0.3740524497
570	0.3738118398
571	0.373663123
572	0.3735180419
573	0.373243864
574	0.3729081303
575	0.3726977462
576	0.372520096
577	0.3724032391
578	0.3721596996
579	0.3718327216
580	0.3715926931
581	0.3714618292
582	0.3712415113
583	0.3711152898
584	0.3709178625
585	0.3707114069
586	0.3704594058
587	0.3702132601
588	0.3700132767
589	0.3699050863
590	0.3697919629
591	0.3695817084
592	0.369477009
593	0.3692899402
594	0.3689841117
595	0.3689292305
596	0.3687750734
597	0.3685691269
598	0.3684159785
599	0.3681813706
600	0.3680672516
601	0.3678585393
602	0.367715474
603	0.3674023547
604	0.3672546449
605	0.3671167176
606	0.3669766753
607	0.3666935316
608	0.3665293345
609	0.3663649783
610	0.3661593213
611	0.3659597778
612	0.3656579506
613	0.3655946975
614	0.365530655
615	0.3654295133
616	0.3652609588
617	0.365031033
618	0.3648543858
619	0.3647378001
620	0.3645888267
621	0.3644839113
622	0.3641446962
623	0.3638163266
624	0.3636013506
625	0.3635197535
626	0.3632200808
627	0.3630241544
628	0.3628203123
629	0.3625737983
630	0.3623062378
631	0.3622269692
632	0.3620774918
633	0.3618239957
634	0.3616128218
635	0.3614564222
636	0.3613530221
637	0.3612039648
638	0.3610961402
639	0.3609382664
640	0.3607536628
641	0.3604531473
642	0.3602453522
643	0.3601271145
644	0.3599875307
645	0.3598211563
646	0.3597084398
647	0.359528449
648	0.3593295745
649	0.3591832736
650	0.3589907492
651	0.3588139802
652	0.3586725856
653	0.3585596285
654	0.3582945894
655	0.3581588935
656	0.3580356541
657	0.3579392582
658	0.3577933007
659	0.357659505
660	0.357447716
661	0.3572832733
662	0.3571183515
663	0.3569368548
664	0.3567113806
665	0.356566026
666	0.3564314049
667	0.35626722
668	0.356117013
669	0.3559626862
670	0.3558255004
671	0.3556670008
672	0.355536163
673	0.3554595629
674	0.355300775
675	0.3551295902
676	0.3550844603
677	0.3549818911
678	0.3547560132
679	0.3546498213
680	0.3545175662
681	0.3543376601
682	0.354275614
683	0.3540820823
684	0.3538886763
685	0.3537486144
686	0.3536029939
687	0.3533974448
688	0.353268761
689	0.3530580837
690	0.3528984629
691	0.3527330349
692	0.3525354775
693	0.352378284
694	0.3522104009
695	0.352030676
696	0.3517311161
697	0.3515563719
698	0.3513605959
699	0.3511616672
700	0.3509835524
701	0.350853397
702	0.3505431203
703	0.3503527382
704	0.3502909387
705	0.3501130179
706	0.3499723065
707	0.3497293882
708	0.3496672443
709	0.3495457856
710	0.3492785117
711	0.3491903632
712	0.3490157842
713	0.3487745869
714	0.3485167114
715	0.3483096157
716	0.3482714185
717	0.3481317637
718	0.3479996771
719	0.3478563087
720	0.3476652672
721	0.3474904972
722	0.3473338643
723	0.3472027696
724	0.347081236
725	0.3468278116
726	0.34669167
727	0.3465859475
728	0.3464029364
729	0.3462939589
730	0.3459474863
731	0.3458202864
732	0.34572727
733	0.3456129514
734	0.3454642502
735	0.3452995399
736	0.3451588366
737	0.3451189541
738	0.3449729452
739	0.3449227896
740	0.3447707939
741	0.3446531685
742	0.3445858277
743	0.3444736999
744	0.3443228976
745	0.3441948824
746	0.3441289277
747	0.3439965592
748	0.3439011801
749	0.3437399399
750	0.3436457909
751	0.3436011195
752	0.3434620893
753	0.343327285
754	0.3432156049
755	0.3430407994
756	0.3429222855
757	0.3428009947
758	0.3426785718
759	0.3425522131
760	0.3424087602
761	0.342135235
762	0.341983397
763	0.3418782889
764	0.3417257374
765	0.3416153566
766	0.341553858
767	0.3414186103
768	0.341228541
769	0.3410504931
770	0.3408788819
771	0.3407280484
772	0.3405270969
773	0.3402889524
774	0.3401126071
775	0.3400303068
776	0.33988255
777	0.3397983403
778	0.3396269674
779	0.3394712196
780	0.3392880768
781	0.3391714837
782	0.3389896898
783	0.3388971488
784	0.3386896085
785	0.3385542503
786	0.338401512
787	0.3382642363
788	0.3380216359
789	0.3379250717
790	0.3377583714
791	0.3376259217
792	0.3374139401
793	0.3372056114
794	0.3370150192
795	0.3368493335
796	0.3366909385
797	0.3365913006
798	0.3364597296
799	0.3361806345
800	0.3360840006
801	0.3359771049
802	0.3358925142
803	0.3357817838
804	0.3356342798
805	0.3354470338
806	0.3353516263
807	0.3351838417
808	0.3350470332
809	0.3348932644
810	0.3347885992
811	0.3346606244
812	0.3345000838
813	0.334282808
814	0.3341629674
815	0.3339616952
816	0.3338782605
817	0.3337407386
818	0.3335256412
819	0.3334124053
820	0.3333880546
821	0.3332642552
822	0.3330850055
823	0.3327530017
824	0.3325986032
825	0.3323911163
826	0.3322650964
827	0.3320152768
828	0.3318938324
829	0.3317602636
830	0.3316155231
831	0.3315343966
832	0.3313549555
833	0.3312370327
834	0.3311607519
835	0.330972398
836	0.3308742224
837	0.3307565592
838	0.3306116389
839	0.3304693758
840	0.3303458129
841	0.3302096458
842	0.3301044301
843	0.3299639486
844	0.3298425555
845	0.3296929325
846	0.3295374496
847	0.3293846351
848	0.3292957437
849	0.3292373706
850	0.3291352126
851	0.3289456847
852	0.3288117706
853	0.328705742
854	0.3286038578
855	0.3284797547
856	0.3283497543
857	0.3281220546
858	0.3280267008
859	0.3278530021
860	0.3277722097
861	0.3276956527
862	0.3275803677
863	0.32863	0.333864	0.32734957
865	0.3271927895
866	0.3271126195
867	0.3270246252
868	0.3269467908
869	0.3267871171
870	0.3266629977
871	0.3265563718
872	0.3264273204
873	0.326268725
874	0.3261998861
875	0.3261053735
876	0.3260622222
877	0.3259853926
878	0.3258925108
879	0.32575879	0.880	0.32565880	0.881	0.32554881	0.882	0.3254511513
883	0.32535883	0.884	0.32529884	0.885	0.3252105679
886	0.3250039691
887	0.3249141149
888	0.3248620395
889	0.3247723215
890	0.3246645536
891	0.3245402753
892	0.32445892	0.893	0.3243893	0.3894	0.3243894	0.3895	0.3240895	0896	0.324029896	0897	0.3238743165
898	0.323650898	0899	0.323600899	0900	0.323475900	0901	0.323363901	0.3280639318
902	0.327975427
903	0.3278283518
904	0.327759656
905	0.3274296079
906	0.3273412109
907	0.3272700053
908	0.3271864671
909	0.326999188
910	0.3268995643
911	0.326769705
912	0.3266694792
913	0.3264884555
914	0.3264006552
915	0.3263330482
916	0.3262479463
917	0.3260440236
918	0.3259959945
919	0.3258316302
920	0.325708052
921	0.3256191875
922	0.3255008734
923	0.3254523925
924	0.3252839922
925	0.3250913762
926	0.3249980735
927	0.3249401151
928	0.324825147
929	0.3246761731
930	0.3246261934
931	0.3244108262
932	0.3242103946
933	0.3241598156
934	0.3240094763
935	0.3239311457
936	0.3237880038
937	0.323699885
938	0.3236331345
939	0.3235088888
940	0.3233766593
941	0.3231939716
942	0.3230749149
943	0.3229437968
944	0.3228907668
945	0.3228368716
946	0.322775314
947	0.3226851256
948	0.3225098494
949	0.3224182368
950	0.3222729468
951	0.3220820058
952	0.3219420778
953	0.3218198861
954	0.3217701859
955	0.3216074314
956	0.3214800184
957	0.3213974557
958	0.3213003376
959	0.3211342178
960	0.321045141
961	0.3209763392
962	0.320924374
963	0.320776114
964	0.3207536563
965	0.3205540944
966	0.3204220508
967	0.3203547045
968	0.3201694449
969	0.3200075436
970	0.3199067152
971	0.3198488236
972	0.319735599
973	0.3196745813
974	0.3194411265
975	0.3192792007
976	0.3191411753
977	0.3190565723
978	0.3189479108
979	0.3188759433
980	0.3186949375
981	0.3185905959
982	0.3184498577
983	0.3183604158
984	0.3180192064
985	0.3179607305
986	0.3178613176
987	0.3177932804
988	0.3175812144
989	0.3174602543
990	0.3173377028
991	0.3173212321
992	0.317242078
993	0.3171817593
994	0.3170936337
995	0.3170478264
996	0.3169008225
997	0.3167442881
998	0.3165469253
999	0.3164767366
766
774675677
692861
