iter	Logloss
407	0.1094590239
408	0.1090472398
409	0.1087632763
410	0.1083770613
411	0.1079568339
412	0.1076074863
413	0.1072931471
414	0.1070289231
415	0.1066523708
416	0.1064247322
417	0.1061429315
418	0.1058112143
419	0.1055243344
420	0.1053090461
421	0.1050788096
422	0.1046727619
423	0.1044020058
424	0.1040483864
425	0.1037299386
426	0.1035071248
427	0.1034175204
428	0.1032817924
429	0.1029232982
430	0.1028190217
431	0.1027004657
432	0.102492156
433	0.1022620736
434	0.1018478382
435	0.1015231576
436	0.1013817463
437	0.1011765912
438	0.1009103647
439	0.1006125542
440	0.1004892029
441	0.1001914946
442	0.09988918734
443	0.09954642808
444	0.09932311899
445	0.09912707676
446	0.09884601802
447	0.09866158056
448	0.09854507956
449	0.09823050517
450	0.09798735645
451	0.09779768192
452	0.09760616357
453	0.09733977914
454	0.09717176364
455	0.09697149037
456	0.0968130527
457	0.09656399704
458	0.09630223697
459	0.09580687581
460	0.09558370053
461	0.09523977163
462	0.09507585484
463	0.09474453889
464	0.09446319663
465	0.09418119569
466	0.0939368837
467	0.09366201952
468	0.09341567774
469	0.09320833946
470	0.09297313512
471	0.09272587309
472	0.09264018759
473	0.09227656926
474	0.09212665779
475	0.09200815229
476	0.09167015523
477	0.09156299696
478	0.0913049713
479	0.0911077262
480	0.09086362547
481	0.0905634405
482	0.0902919385
483	0.09002413875
484	0.0897235741
485	0.08953473991
486	0.08933823742
487	0.08903934787
488	0.08876214088
489	0.08850914936
490	0.08829744503
491	0.08805135843
492	0.08787132898
493	0.08771576076
494	0.08745867926
495	0.0872369491
496	0.08710872921
497	0.08680696756
498	0.08661542029
499	0.08644591605
500	0.08620001297
501	0.08595908717
502	0.08564469012
503	0.08547078642
504	0.08531530407
505	0.08500959705
506	0.08479117318
507	0.08452022056
508	0.0843227242
509	0.08417519231
510	0.083898106
511	0.08367803261
512	0.08346328992
513	0.08323930939
514	0.08301361631
515	0.08290123734
516	0.08264146304
517	0.08239629335
518	0.08216758523
519	0.08200468172
520	0.08175848483
521	0.08160514404
522	0.08145163336
523	0.08132378522
524	0.08113326613
525	0.08094664771
526	0.08071377207
527	0.08063151864
528	0.08048106661
529	0.08024405914
530	0.08002516206
531	0.07985809083
532	0.07968516354
533	0.07955356521
534	0.07949083504
535	0.07929850036
536	0.07901126607
537	0.0787939793
538	0.07859386641
539	0.078441444
540	0.07829334881
541	0.07813672123
542	0.07798805
543	0.07782021861
544	0.07763061408
545	0.07740005547
546	0.07729165766
547	0.0771483428
548	0.07694404425
549	0.07671484037
550	0.07660185752
551	0.07639379937
552	0.07632568773
553	0.07614218767
554	0.07598589174
555	0.07585707572
556	0.07560588189
557	0.07549442748
558	0.07544109127
559	0.07530085791
560	0.07523943111
561	0.07498797269
562	0.07481786437
563	0.07467910138
564	0.07453747853
565	0.07428387126
566	0.0741841472
567	0.07409220458
568	0.07399046593
569	0.0737755281
570	0.07355443496
571	0.07341432875
572	0.07329983936
573	0.07302767283
574	0.07286587735
575	0.07275994367
576	0.07257957546
577	0.07229542477
578	0.07216500863
579	0.07198002807
580	0.07178287046
581	0.07162767654
582	0.07145648837
583	0.07132694115
584	0.07120748791
585	0.07104079739
586	0.07081309784
587	0.07071071402
588	0.07061510538
589	0.07051625215
590	0.07038580215
591	0.07027660256
592	0.07002669465
593	0.06987633787
594	0.06973194076
595	0.06958000578
596	0.06948681891
597	0.06940528402
598	0.06932265944
599	0.06926221057
600	0.06910730482
601	0.06898658134
602	0.06871961493
603	0.0685886149
604	0.06847958924
605	0.06840891259
606	0.06821473462
607	0.06808059055
608	0.06791826725
609	0.06772144359
610	0.06760536948
611	0.06751186185
612	0.06743325445
613	0.0672949256
614	0.06703330356
615	0.06688603327
616	0.06671804239
617	0.06653979524
618	0.06640422643
619	0.06631292986
620	0.06614045309
621	0.06594270134
622	0.06583612084
623	0.06571098373
624	0.06562495702
625	0.0655715766
626	0.06549690022
627	0.06532751553
628	0.06514780665
629	0.06497645133
630	0.06487432853
631	0.06476384764
632	0.06461576358
633	0.06452709593
634	0.06441932672
635	0.06422873077
636	0.06406333307
637	0.06388206123
638	0.06370117329
639	0.06358343431
640	0.06342189293
641	0.06333057705
642	0.0631464385
643	0.06309530629
644	0.06296972332
645	0.06287938219
646	0.06278258954
647	0.06268618285
648	0.06257169909
649	0.06240828424
650	0.06229921342
651	0.06224307472
652	0.0621052326
653	0.06199322661
654	0.06183708925
655	0.06180578656
656	0.06161673367
657	0.06147934874
658	0.0612318004
659	0.0611523856
660	0.06107642761
661	0.06091561796
662	0.06080002583
663	0.06055872123
664	0.06045413047
665	0.06036600755
666	0.06016298246
667	0.06007737578
668	0.05991712757
669	0.05982855546
670	0.05970834578
671	0.05956343645
672	0.05941205227
673	0.05929497458
674	0.05918448835
675	0.05905787206
676	0.05893082172
677	0.0588631152
678	0.0586390284
679	0.05852756267
680	0.0583807728
681	0.05823237209
682	0.05810612661
683	0.05800788271
684	0.05793455209
685	0.05787793356
686	0.05780202699
687	0.05762655131
688	0.05748964876
689	0.05733161395
690	0.05724396213
691	0.05712066934
692	0.05704877251
693	0.05693641173
694	0.05686507727
695	0.05678767775
696	0.05671478901
697	0.05662683437
698	0.05655273462
699	0.05651362265
700	0.05639683793
701	0.05625300903
702	0.05615731201
703	0.05608105169
704	0.05604100566
705	0.05588520946
706	0.05581858034
707	0.05568063289
708	0.05554297758
709	0.05545476584
710	0.05531379884
711	0.05522645353
712	0.05508824536
713	0.05498031605
714	0.05486080021
715	0.05476282782
716	0.05467048268
717	0.05457421265
718	0.0544498078
719	0.05438205433
720	0.0543086293
721	0.05419289615
722	0.05405668855
723	0.05394077198
724	0.05382416255
725	0.05380291722
726	0.05369512992
727	0.05356777636
728	0.05343900248
729	0.05326095772
730	0.05314063894
731	0.05309174671
732	0.05301741913
733	0.05295198847
734	0.0527862079
735	0.0527416378
736	0.05266519719
737	0.05261177599
738	0.05250185307
739	0.05245929608
740	0.05234536764
741	0.05223583234
742	0.05214543503
743	0.05200722848
744	0.05193941815
745	0.05186473186
746	0.05171405196
747	0.05162564797
748	0.05151850676
749	0.05144684551
750	0.05137764138
751	0.05131539024
752	0.05108061751
753	0.05102903166
754	0.05098151737
755	0.05091191657
756	0.05083941234
757	0.05077187238
758	0.05064742081
759	0.0505698299
760	0.05053271937
761	0.05037567536
762	0.05031626169
763	0.05026345127
764	0.05023015925
765	0.05007215187
766	0.0499909181
767	0.04990040974
768	0.04983368761
769	0.04979267949
770	0.0497113307
771	0.04967019763
772	0.04961399452
773	0.04954436689
774	0.04945578377
775	0.04933860388
776	0.04924038462
777	0.04914375047
778	0.04907569314
779	0.04898743621
780	0.0489007963
781	0.04884455892
782	0.04879478223
783	0.04876986734
784	0.04871026887
785	0.04864043929
786	0.04851504263
787	0.04842248829
788	0.04832540247
789	0.04824926454
790	0.0481808014
791	0.0480990152
792	0.04800354302
793	0.04793715859
794	0.04777350522
795	0.04766649969
796	0.04755716359
797	0.04747892073
798	0.04734420757
799	0.04727372963
800	0.0472091084
801	0.04710101322
802	0.04695006744
803	0.04683647197
804	0.04677088617
805	0.0466610279
806	0.04654931184
807	0.04648654815
808	0.04644685087
809	0.04632840918
810	0.04628483814
811	0.0462444279
812	0.04616914327
813	0.04607942632
814	0.04598019463
815	0.04587861763
816	0.0457501286
817	0.04570928986
818	0.04562172877
819	0.04553985326
820	0.0454045393
821	0.04527714412
822	0.04520428823
823	0.04505669169
824	0.04502126898
825	0.04491465504
826	0.04482650727
827	0.04478675701
828	0.04475725021
829	0.0447169959
830	0.04462705592
831	0.04455134856
832	0.0444683961
833	0.04435419272
834	0.04428839581
835	0.04421118176
836	0.04414898863
837	0.04405576545
838	0.04399860341
839	0.04394636284
840	0.04388479736
841	0.04384183545
842	0.04375025669
843	0.04366405749
844	0.04357472925
845	0.04349222711
846	0.04343495297
847	0.04336393012
848	0.04329833168
849	0.04321468288
850	0.04313948657
851	0.04305638402
852	0.04295275449
853	0.04289119328
854	0.04284306586
855	0.04279751336
856	0.04270475696
857	0.04264606457
858	0.04261311046
859	0.0424774921
860	0.04241329338
861	0.04231962096
862	0.04227568528
863	0.04219484231
864	0.04212601118
865	0.04207890692
866	0.04201246327
867	0.04196746292
868	0.04193323267
869	0.04188557236
870	0.04183788421
871	0.04175876784
872	0.0417196494
873	0.0416055766
874	0.04155034368
875	0.04151444674
876	0.04146226223
877	0.04136764917
878	0.04129940698
879	0.04121441176
880	0.04112451514
881	0.04103122686
882	0.04095830592
883	0.04088719883
884	0.04083465746
885	0.04074431527
886	0.04065873839
887	0.04061451635
888	0.04055483823
889	0.04051359755
890	0.04041626773
891	0.04030970962
892	0.04023733593
893	0.04014178821
894	0.04008873839
895	0.04004643745
896	0.0399789521
897	0.03992196915
898	0.03988979659
899	0.03982364639
900	0.03972307992
901	0.03962848818
902	0.03960008074
903	0.03951110259
904	0.03947028165
905	0.03937380501
906	0.03932506888
907	0.03924153101
908	0.03922735716
909	0.0391358442
910	0.03904741691
911	0.03896006672
912	0.03886645062
913	0.03880969043
914	0.03876127067
915	0.03867364305
916	0.03858437593
917	0.03852063971
918	0.03846535641
919	0.03839618196
920	0.0383467438
921	0.03831632283
922	0.03826978599
923	0.03816540262
924	0.0381050691
925	0.03804331917
926	0.03798387205
927	0.03792863442
928	0.03785832116
929	0.03781316023
930	0.03776615792
931	0.03772760648
932	0.03766907207
933	0.03762049909
934	0.03757702152
935	0.03753819503
936	0.03749831827
937	0.03746884654
938	0.03739637357
939	0.03732636042
940	0.03728662032
941	0.03721581444
942	0.03718200235
943	0.03713524793
944	0.03709758394
945	0.03704351113
946	0.03697809138
947	0.0369432956
948	0.03687090576
949	0.03682691229
950	0.03676960556
951	0.03667634833
952	0.03660687777
953	0.03654963396
954	0.03647988314
955	0.036449557
956	0.03638236734
957	0.0363320535
958	0.03625935042
959	0.03614921878
960	0.03607958592
961	0.03601646602
962	0.03595618168
963	0.03591930977
964	0.03584044236
965	0.0358121449
966	0.03573864392
967	0.03569407166
968	0.0356376974
969	0.03559922059
970	0.03549904982
971	0.03544203334
972	0.03539672004
973	0.03532145224
974	0.03527122491
975	0.03521112198
976	0.03516848873
977	0.03511994572
978	0.03509700602
979	0.03503622044
980	0.0349483176
981	0.03489300038
982	0.03487129208
983	0.03474311369
984	0.03464019799
985	0.03453262292
986	0.03447712085
987	0.03442961703
988	0.03438610527
989	0.03433097433
990	0.03428998764
991	0.03422903368
992	0.03419719303
993	0.03415949888
994	0.03410557648
995	0.03407278603
996	0.03402397233
997	0.03398782351
998	0.03391723813
999	0.03384922109
